date,symbol,name,open,high,low,close,volume,amount,amplitude,pct_change,change,turnover
2010-01-04,000599,青岛双星,9.16,9.18,8.94,8.94,113550,102284456.0,2.64,-1.54,-0.14,2.16
2010-01-05,000599,青岛双星,8.95,9.0,8.77,8.96,116708,103506968.0,2.57,0.22,0.02,2.22
2010-01-06,000599,青岛双星,8.96,9.08,8.88,8.95,119902,107557256.0,2.23,-0.11,-0.01,2.28
2010-01-07,000599,青岛双星,8.89,8.96,8.53,8.62,140139,122464592.0,4.8,-3.69,-0.33,2.67
2010-01-08,000599,青岛双星,8.56,8.73,8.52,8.71,80541,69326672.0,2.44,1.04,0.09,1.53
2010-01-11,000599,青岛双星,8.79,8.82,8.51,8.58,94339,81237720.0,3.56,-1.49,-0.13,1.8
2010-01-12,000599,青岛双星,8.55,8.92,8.54,8.9,130553,114954208.0,4.43,3.73,0.32,2.49
2010-01-13,000599,青岛双星,8.65,8.98,8.62,8.92,191075,170101888.0,4.04,0.22,0.02,3.64
2010-01-14,000599,青岛双星,8.92,9.2,8.85,9.18,234194,212850928.0,3.92,2.91,0.26,4.46
2010-01-15,000599,青岛双星,9.17,9.18,9.06,9.14,163608,149161584.0,1.31,-0.44,-0.04,3.12
2010-01-18,000599,青岛双星,9.14,9.25,9.05,9.23,181640,166587456.0,2.19,0.98,0.09,3.46
2010-01-19,000599,青岛双星,9.27,9.28,9.07,9.13,134336,122831072.0,2.28,-1.08,-0.1,2.56
2010-01-20,000599,青岛双星,9.12,9.12,8.67,8.73,189326,168384528.0,4.93,-4.38,-0.4,3.61
2010-01-21,000599,青岛双星,8.75,8.85,8.64,8.74,85660,74944456.0,2.41,0.11,0.01,1.63
2010-01-22,000599,青岛双星,8.68,8.68,8.31,8.52,129027,109571976.0,4.23,-2.52,-0.22,2.46
2010-01-25,000599,青岛双星,8.46,8.55,8.38,8.4,47866,40496508.0,2.0,-1.41,-0.12,0.91
2010-01-26,000599,青岛双星,8.42,8.48,8.08,8.14,74555,61503096.0,4.76,-3.1,-0.26,1.42
2010-01-27,000599,青岛双星,8.14,8.26,8.1,8.15,53458,43809348.0,1.97,0.12,0.01,1.02
2010-01-28,000599,青岛双星,8.15,8.25,8.13,8.19,48011,39293864.0,1.47,0.49,0.04,0.91
2010-01-29,000599,青岛双星,8.26,8.38,8.21,8.24,62318,51813884.0,2.08,0.61,0.05,1.19
2010-02-01,000599,青岛双星,8.45,8.74,8.3,8.64,222218,190468320.0,5.34,4.85,0.4,4.23
2010-02-02,000599,青岛双星,8.61,8.65,8.37,8.39,127847,108856040.0,3.24,-2.89,-0.25,2.44
2010-02-03,000599,青岛双星,8.41,8.5,7.93,8.5,125751,103649080.0,6.79,1.31,0.11,2.4
2010-02-04,000599,青岛双星,8.39,8.49,8.3,8.37,80171,67206208.0,2.24,-1.53,-0.13,1.53
2010-02-05,000599,青岛双星,8.22,8.34,8.11,8.19,72057,59065788.0,2.75,-2.15,-0.18,1.37
2010-02-08,000599,青岛双星,8.15,8.22,8.07,8.11,40419,32917528.0,1.83,-0.98,-0.08,0.77
2010-02-09,000599,青岛双星,8.12,8.26,8.12,8.21,34343,28124078.0,1.73,1.23,0.1,0.65
2010-02-10,000599,青岛双星,8.25,8.32,8.21,8.28,42577,35224212.0,1.34,0.85,0.07,0.81
