date,symbol,name,open,high,low,close,volume,amount,amplitude,pct_change,change,turnover
2010-01-04,000601,韶能股份,6.6,7.09,6.51,6.95,361874,247281344.0,8.83,5.78,0.38,4.64
2010-01-05,000601,韶能股份,6.9,7.6,6.89,7.41,640787,465056096.0,10.22,6.62,0.46,8.22
2010-01-06,000601,韶能股份,7.36,7.51,7.24,7.25,305968,224600320.0,3.64,-2.16,-0.16,3.93
2010-01-07,000601,韶能股份,7.25,7.36,7.1,7.23,230330,166418336.0,3.59,-0.28,-0.02,2.96
2010-01-08,000601,韶能股份,7.12,7.55,7.11,7.49,431278,320373568.0,6.09,3.6,0.26,5.54
2010-01-12,000601,韶能股份,7.18,7.23,6.8,7.09,673552,472791392.0,5.74,-5.34,-0.4,8.64
2010-01-13,000601,韶能股份,7.0,7.2,6.88,7.0,291943,206219136.0,4.51,-1.27,-0.09,3.75
2010-01-14,000601,韶能股份,7.0,7.1,6.9,7.06,233227,163374224.0,2.86,0.86,0.06,2.99
2010-01-15,000601,韶能股份,7.03,7.04,6.95,7.03,177988,124570168.0,1.27,-0.42,-0.03,2.28
2010-01-19,000601,韶能股份,7.1,7.11,6.9,6.95,266099,185389264.0,2.99,-1.14,-0.08,3.42
2010-01-20,000601,韶能股份,6.95,6.97,6.62,6.63,288665,194603936.0,5.04,-4.6,-0.32,3.7
2010-01-21,000601,韶能股份,6.65,6.76,6.63,6.73,110318,73972408.0,1.96,1.51,0.1,1.42
2010-01-22,000601,韶能股份,6.68,6.77,6.45,6.59,110412,72981656.0,4.75,-2.08,-0.14,1.42
2010-01-25,000601,韶能股份,6.53,6.65,6.5,6.5,73411,48163164.0,2.28,-1.37,-0.09,0.94
2010-01-26,000601,韶能股份,6.52,6.58,6.1,6.22,130151,82215160.0,7.38,-4.31,-0.28,1.67
2010-01-27,000601,韶能股份,6.23,6.26,6.02,6.08,103262,63083576.0,3.86,-2.25,-0.14,1.33
2010-01-28,000601,韶能股份,6.1,6.15,6.0,6.11,95730,58252692.0,2.47,0.49,0.03,1.23
2010-01-29,000601,韶能股份,6.1,6.19,6.06,6.09,84403,51700716.0,2.13,-0.33,-0.02,1.08
2010-02-01,000601,韶能股份,6.1,6.13,5.84,5.89,113650,67424496.0,4.76,-3.28,-0.2,1.46
2010-02-02,000601,韶能股份,5.95,6.02,5.9,5.91,69351,41362024.0,2.04,0.34,0.02,0.89
2010-02-03,000601,韶能股份,5.92,6.05,5.75,6.03,102669,60844068.0,5.08,2.03,0.12,1.32
2010-02-04,000601,韶能股份,6.04,6.09,5.96,6.04,93943,56700144.0,2.16,0.17,0.01,1.21
2010-02-05,000601,韶能股份,5.99,6.64,5.93,6.35,323073,207838384.0,11.75,5.13,0.31,4.15
2010-02-08,000601,韶能股份,6.37,6.43,6.2,6.32,91818,57856112.0,3.62,-0.47,-0.03,1.18
2010-02-09,000601,韶能股份,6.32,6.37,6.26,6.35,63940,40357316.0,1.74,0.47,0.03,0.82
2010-02-10,000601,韶能股份,6.36,6.41,6.28,6.33,60569,38288092.0,2.05,-0.31,-0.02,0.78
2010-02-11,000601,韶能股份,6.35,6.36,6.27,6.28,42446,26767466.0,1.42,-0.79,-0.05,0.54
2010-02-12,000601,韶能股份,6.27,6.33,6.24,6.29,47301,29714318.0,1.43,0.16,0.01,0.61
2010-02-22,000601,韶能股份,6.29,6.37,6.23,6.33,52764,33347380.0,2.23,0.64,0.04,0.68
2010-02-23,000601,韶能股份,6.32,6.38,6.18,6.38,82250,51845976.0,3.16,0.79,0.05,1.06
